,names,values
28864,Anton Melnik,0.0
9916,Allen Fischer,0.0
28862,Arif Aliev,0.0
28861,Stephen Alix,0.0
9922,E. Brian Dobbins,0.0
28857,Hamid Khozouie Abyane,0.0
28856,Mohammad Reza Aligholi,0.0
28855,Tony Burgess,0.0
28854,Ambrose Roche,0.0
28853,Jeffrey Coghlan,0.0
28851,Hrant Alianak,0.0
28850,Sarmad Ghafoor,0.0
28849,Atif Aslam,0.0
28867,Pit Knorr,0.0
28869,Sven Unterwaldt Jr.,0.0
28906,Tanya Allen,0.0
28870,Hans Zippert,0.0
28905,Raymond Leppard,0.0
28904,Tom Hollyman,0.0
28901,Peter McAleese,0.0
28900,Paul Durden,0.0
28899,Chris Frisina,0.0
28895,Tom Reeve,0.0
28894,Ronald Owen,0.0
28893,Christina Souza,0.0
28892,Mart Green,0.0
28891,Jim Hanon,0.0
28890,Jack Guzman,0.0
28889,Bill Ewing,0.0
9903,Cory Van Dyke,0.0
9915,Gus Gustawes,0.0
28871,Bernd Pfarr,0.0
29046,Jérôme Beaujour,0.0
29047,Emmanuel Carrère,0.0
9791,James Algar,0.0
29204,Adama Niane,0.0
29202,Varou Jan,0.0
29201,Virginie Despentes,0.0
29200,Coralie,0.0
29199,Benoît Chamaillard,0.0
29198,Céline Beugnot,0.0
29197,Raffaëla Anderson,0.0
29163,Lars Bredo Rahbek,0.0
29161,Lars Kristian Andersen,0.0
29157,Robert Molloy,0.0
29156,Shane Morris,0.0
29155,Peter Del Vecho,0.0
29145,Ruba Nadda,0.0
29143,Amina Annabi,0.0
29142,Anca Puiu,0.0
29141,Bobby Paunescu,0.0
29203,Karen Lancaume,0.0
29211,Donald Bakeer,0.0
29053,Yûki Amami,0.0
29212,William B. Steakley,0.0
9654,Mark S. Miller,0.0
9655,Larry Sturhahn,0.0
29265,Dyllan Christopher,0.0
29263,Kelly Wolf,0.0
29261,Geirmund Simonsen,0.0
29260,Bendik Heggen Strønstad,0.0
29259,Aleksander Nordaas,0.0
29258,Raymond Enoksen,0.0
29257,Morten Andresen,0.0
9674,Kristian Alfonso,0.0
9675,Andy Armstrong,0.0
9680,Dennis Dreith,0.0
9694,Robert Longo,0.0
29214,Nick Pickard,0.0
29213,Tim Truman,0.0
29140,Andreea Paduraru,0.0
29139,Alina Berzunteanu,0.0
29137,Monica Barladeanu,0.0
29135,Cristi Puiu,0.0
29084,Jörg Lemberg,0.0
29083,Frank Le Wita,0.0
29080,Marc de Bayser,0.0
29078,Linda Palmer,0.0
29077,John Pound,0.0
9775,Andrew Smith,0.0
29075,Harvey Genkins,0.0
29074,Rod Amateau,0.0
29062,Rowena Baweja,0.0
29060,Mitsunori Miura,0.0
29059,Hiroshi Hasegawa,0.0
29058,Masao Kobayashi,0.0
29057,Yoshitaka Amano,0.0
29056,Giles New,0.0
29055,Mary Stewart,0.0
9770,Haviland Morris,0.0
9765,Tony Kenrick,0.0
29089,Edmondo Amati,0.0
29098,Dag Alveberg,0.0
29134,Doru Ana,0.0
9750,Robert Bentley,0.0
29124,Jean-Pierre Améris,0.0
29102,Thomas Willmann,0.0
9760,Jim Goddard,0.0
29100,Martin Ambrosch,0.0
29097,Ingvar Ambjørnsen,0.0
29090,Juan Cobos,0.0
29096,Miguel Rubio,0.0
29095,Aldo Massasso,0.0
29094,Ray Lovelock,0.0
29093,Jorge Grau,0.0
29092,Cristina Galbó,0.0
29091,Marcello Coscia,0.0
29574,Peter Watkins,0.0
29575,Luke Johnson,0.0
29576,David Argue,0.0
30018,A.J. Clarke,0.0
30014,Roger Elwin,0.0
30013,Hugh Edwards,0.0
30012,Tom Chapin,0.0
30011,Peter Brook,0.0
30010,James Aubrey,0.0
30009,François De Brigode,0.0
30008,Stéphan Roelants,0.0
30007,Jan Vandenbussche,0.0
30006,Philippe Kauffmann,0.0
30005,Nicolas Buysse,0.0
30003,Pierre-Philippe Côté,0.0
30002,Steeve Desrosiers,0.0
30001,Stéphanie Morissette,0.0
30000,Francis Cloutier,0.0
29999,Robin Aubert,0.0
30017,Mick Audsley,0.0
30019,Freddie Stuart,0.0
29989,Jill Whitlow,0.0
30020,Chris August,0.0
30042,Kjell Syversen,0.0
30041,Remo Caprino,0.0
30040,Kjell Aukrust,0.0
30032,James Penzi,0.0
30031,Walter Josten,0.0
30030,Jeff Geoffray,0.0
30029,Aïlo Auguste-Judith,0.0
30028,Robert Bagley,0.0
30027,Walter Georis,0.0
30026,Michael Hynson,0.0
30025,Gaston Georis,0.0
30024,Bruce Brown,0.0
30023,Lord James Blears,0.0
30022,John Blakeley,0.0
30021,Robert August,0.0
9262,Lisa Flanagan,0.0
29988,Steve Marshall,0.0
29577,John Ley,0.0
29965,Blythe Auffarth,0.0
29961,Irwin Nafshun,0.0
9280,Kim Farrant,0.0
29958,John Cagle,0.0
29957,Larry Aten,0.0
29956,Akin Anli,0.0
29955,Sencar Sagdic,0.0
29954,Florent Herry,0.0
29953,Ömer Atay,0.0
29945,Kazuo Satô,0.0
29944,Kazue Udagawa,0.0
29943,Shigeo Ôsako,0.0
29942,Kyôsuke Ueno,0.0
29941,Hiroaki Kawatsure,0.0
29940,Kotoha Hiroyama,0.0
29939,Yôhei Fukuda,0.0
29962,Al Remington,0.0
29966,Blanche Baker,0.0
29986,Suzanne Coote,0.0
29967,Kevin Chamberlin,0.0
29985,Matt Angel,0.0
29984,Sharif Atkins,0.0
29982,Daniel Presley,0.0
9268,Fiona Seres,0.0
29979,Régis Roinsard,0.0
9271,Naomi Wenck,0.0
29976,Benjamin Dresser,0.0
29975,Noah Sorota,0.0
29974,Ajmal Zaheer Ahmad,0.0
29973,Gregory Wilson,0.0
29972,Alan Noel Vega,0.0
29971,Faran Tahir,0.0
29970,Philip Nutman,0.0
29969,William M. Miller,0.0
29968,Robert Mehnert,0.0
30043,Sergio Martino,0.0
30044,Luc Merenda,0.0
30050,Trond Fausa,0.0
30174,Éric Berger,0.0
30172,Sabine Azéma,0.0
30171,Gerardo Naranjo,0.0
30170,Mauricio Katz,0.0
30169,Jose Yenque,0.0
9198,Matthieu Gonet,0.0
30166,Pablo Cruz,0.0
30165,Irene Azuela,0.0
30164,Nathalie Azoulai,0.0
9200,Amanda Sthers,0.0
30158,Hamza Abu-Aiaash,0.0
30135,Larry Joshua,0.0
30134,Brian Backer,0.0
30133,Robert Tinnell,0.0
30132,Jon McCallum,0.0
30131,Rolf Kestermann,0.0
30173,Pascal Andreacchio,0.0
30175,Étienne Chatiliez,0.0
30051,Petronella Barker,0.0
30176,Laurent Chouchan,0.0
30262,Rauli Somerjoki,0.0
30260,Uzma Hasan,0.0
30259,Stewart Le Marechal,0.0
30258,David Baddiel,0.0
30257,János Ujhelyi,0.0
30256,Péter Bacsó,0.0
30247,Corinne Cléry,0.0
30238,Ketan Maru,0.0
30209,Vysakh,0.0
9188,Charles Sturridge,0.0
30204,Tommichan Mulakupadam,0.0
30199,Shaji Kumar,0.0
30182,Theis Schmidt,0.0
30178,Yolande Zauberman,0.0
30177,Hélène Duc,0.0
30130,Jon Ayre,0.0
9212,Tom Broadbridge,0.0
9221,Angelo D'Angelo,0.0
30109,Vojislav Borisavljevic,0.0
30079,Douglas Tavolaro,0.0
30078,Emílio Boechat,0.0
30077,Edir Macedo,0.0
30076,Alexandre Avancini,0.0
30075,Jim Seward,0.0
30074,A.D. Roso,0.0
30073,Stefan Avalos,0.0
30062,Shay Austin,0.0
30060,Dallas Austin,0.0
30057,Birgitte Larsen,0.0
9246,André Penvern,0.0
30055,Jørgen Storm Rosenberg,0.0
30054,Per Schreiner,0.0
30053,Per Schaanning,0.0
30052,Jens Lien,0.0
9232,Russell Hagg,0.0
30082,Selim Demirdelen,0.0
30084,Kudret Sabanci,0.0
30102,Jameel Khoury,0.0
30108,Aleksandar Avramovic,0.0
30107,Nicholas Jacob,0.0
30106,Yael Shafrir,0.0
30105,Michael Lopez,0.0
30104,Lihu Roter,0.0
30103,Mark Holden,0.0
30101,Michael Aloni,0.0
30085,Ümit Ünal,0.0
30100,Alon Pdut,0.0
30099,Ran Aviad,0.0
9223,Paul Davies,0.0
30088,Ömür Atay,0.0
30087,Yücel Yolcu,0.0
9227,Patrick Edgeworth,0.0
29937,Norifumi Ataka,0.0
29931,Rachel van Bommel,0.0
29930,Saskia Noort,0.0
29700,Paula Lavigne,0.0
29695,Roberto Viskin,0.0
29694,Hector Morely,0.0
29693,Juan López Moctezuma,0.0
29692,Fernando Arrabal,0.0
29691,José Thelman,0.0
29690,Amando de Ossorio,0.0
29689,Jesús Navarro Carrión,0.0
29688,María Elena Arpón,0.0
29687,Brian Wikström,0.0
29686,Bo Arne Vibenius,0.0
29685,Ralph Lundsten,0.0
29684,Andreas Bellis,0.0
29683,Per-Axel Arosenius,0.0
29663,Frank Romolo,0.0
29662,Connie Mason,0.0
9436,Stephanie Davis,0.0
29701,Osman Lins,0.0
29786,Leslie Ash,0.0
29702,Ariano Suassuna,0.0
29773,Stuart Asbjornsen,0.0
29772,Julie Asato,0.0
29769,Khulan Chuluun,0.0
29763,Amadu Mamadakov,0.0
9367,Jack Cummins,0.0
9371,John Esposito,0.0
29745,Reika Hashimoto,0.0
9393,William J. Dunn,0.0
29725,Debbie Turner,0.0
29724,Christine Biller,0.0
29723,Mark Coyle,0.0
29721,Fiona Neilson,0.0
29719,Paul Arthurs,0.0
29718,Nick Arthurs,0.0
29703,Sá Grama,0.0
29659,Allison Louise Downe,0.0
29658,Lyn Bolton,0.0
29657,Mal Arnold,0.0
29652,Brad Falchuk,0.0
29617,Tommy Murphy,0.0
29616,Alan John,0.0
9467,Kevin Kelly Brown,0.0
29610,Eylül Arular,0.0
29609,Doruk Acar,0.0
29605,Murat Arkin,0.0
29604,Berda Ceyhan,0.0
29603,Miraç Bayramoglu,0.0
29602,Murat Boyacioglu,0.0
29600,Cengiz Çagatay,0.0
9491,John McNamara,0.0
29587,Anthony Weintraub,0.0
29586,Eiko Tanaka,0.0
29585,Taiyô Matsumoto,0.0
29584,Michael Arias,0.0
29618,Timothy Conigrave,0.0
9462,Cesar Ramos,0.0
29621,Natalia Anderson,0.0
29631,Betsy Andreu,0.0
29651,Jennifer Arnold,0.0
9452,Marian Seldes,0.0
29644,Phonso Martin,0.0
29643,Nick Laws,0.0
29633,Mike Gagerman,0.0
29632,Andrew Waller,0.0
29630,Reed Albergotti,0.0
29622,Libby Cuenin,0.0
29629,Frankie Andreu,0.0
29628,Ben Bloodwell,0.0
29627,David Kahne,0.0
29626,Lance Armstrong,0.0
29624,Max Deacon,0.0
29623,Lucius,0.0
29774,Joseph McFadden,0.0
29787,Roy Baird,0.0
29929,Fockeline Ouwerkerk,0.0
29900,Janaína Kremer Motta,0.0
29898,Ishani Banerjee,0.0
9308,Trent Carlson,0.0
29896,Apurva Asrani,0.0
29893,Greg Ayres,0.0
29891,Miho Maruo,0.0
29890,Keiichi Hara,0.0
9311,Brad Dryborough,0.0
29882,Eto Mori,0.0
29880,Kanako Higuchi,0.0
29879,Keiji Fujiwara,0.0
29871,Ethan Erwin,0.0
29870,Martin Musatov,0.0
29869,Hilarie Burton,0.0
29868,Adam Del Deo,0.0
29860,Rotem Keinan,0.0
29899,Giba Assis Brasil,0.0
29901,Gregory Garcia,0.0
29789,Dave Humphries,0.0
29902,Fábio Assunção,0.0
29928,Anna Drijver,0.0
9284,Michael Kinirons,0.0
29926,Jeroen Willems,0.0
29923,Antoinette Beumer,0.0
29921,Phil Fondacaro,0.0
29920,Katie Barberi,0.0
29918,Javier Fuentes-León,0.0
29917,Roberto Benavides,0.0
29916,Attilia Boschetti,0.0
29915,Rodrigo Guerrero,0.0
29914,Mauricio Vidal,0.0
29913,Tatiana Astengo,0.0
9302,Eriq La Salle,0.0
29904,Jean Pierre Noher,0.0
29903,Louise Cardoso,0.0
29859,Navot Papushado,0.0
29858,Aharon Keshales,0.0
29857,Tami Leon,0.0
9324,Paul McGillion,0.0
9344,Alexandra Staseson,0.0
29813,Kristina Buozyte,0.0
9348,Joseph C. Muscat,0.0
29808,Robert Boocheck,0.0
9349,Mark A. Lewis,0.0
29806,Karl Michael Vogler,0.0
29805,Boleslaw Sulik,0.0
29804,Charly Steinberger,0.0
29803,Christopher Sandford,0.0
29802,John Moulder-Brown,0.0
29801,Helmut Jedele,0.0
29800,Jerzy Gruza,0.0
29799,Tracy O'Riordan,0.0
29798,Clio Barnard,0.0
29790,Mark Wingett,0.0
29817,David Calder,0.0
29819,Andrea Lowe,0.0
29821,Chris Chibnall,0.0
29833,Susumu Takaku,0.0
9326,Dylan Neal,0.0
9331,Greg Rogers,0.0
29845,Doval'e Glickman,0.0
9333,Camille Sullivan,0.0
9335,Ross Vannelli,0.0
9339,Rob Neilson,0.0
29832,Shôji Kishimoto,0.0
29822,James Strong,0.0
29831,Hiroshi Kato,0.0
29830,Yasushi Hirano,0.0
29829,Tetsuo Hara,0.0
29828,Buronson,0.0
29826,Bil Bungay,0.0
29825,Natalie Burt,0.0
28848,Sajjad Ali,0.0
9939,Ryoko Seta,0.0
11080,Bert Marcus,0.0
10706,Nahnatchka Khan,0.0
10721,Carl Rinsch,0.0
27747,Fred Ross,0.0
27746,Roger B. Smith,0.0
27745,Bruce Schermer,0.0
27744,Kevin Rafferty,0.0
27743,John Prusak,0.0
27742,Rhonda Britton,0.0
27741,Jennifer Beman,0.0
27740,Chris Beaver,0.0
27739,Wendey Stanzler,0.0
10733,Noah Weinzweig,0.0
27733,Luis García Berlanga,0.0
27732,José Luis López Vázquez,0.0
10737,Hai Yu,0.0
27724,Edwin J. Nunez,0.0
10713,Darcy Meyers,0.0
10705,Robin Gurland,0.0
27722,Tionne 'T-Boz' Watkins,0.0
10700,Joe Charbanic,0.0
10683,Adam Wierzbianski,0.0
27774,Lilliput,0.0
27772,Rajiv Mehra,0.0
10684,Rick Berg,0.0
10685,Scratch Massive,0.0
27768,Shaukat Baig,0.0
27767,Verna Raj,0.0
27766,Bashir Babar,0.0
27765,Kanti Shah,0.0
27764,Anil Shah,0.0
10686,Kogonada,0.0
27762,Shakti Kapoor,0.0
10687,Ki Jin Kim,0.0
10688,Giulia Caruso,0.0
10695,Clay Ayers,0.0
27723,Hype Williams,0.0
27721,Nas,0.0
10825,Lee Tergesen,0.0
10758,Brendan Ryan,0.0
10767,Michael G. Cooney,0.0
10775,Justin Szlasa,0.0
27676,Hadley Belle Miller,0.0
27675,Francesca Capaldi,0.0
27674,Bryan Schulz,0.0
27673,Cornelius Uliano,0.0
27672,Craig Schulz,0.0
27671,Charles M. Schulz,0.0
27670,Bill Melendez,0.0
10779,Ali Wong,0.0
10782,Erin Westerman,0.0
10784,Dj Dallenbach,0.0
10792,Alison Bagnall,0.0
10795,Rachel Bennette,0.0
10798,Leslie Caveny,0.0
10761,Elizabeth Dell,0.0
10757,Gee Malik Linton,0.0
27720,Taral Hicks,0.0
10754,Trevor Forrest,0.0
27719,Anthony Bodden,0.0
27718,Ernest Saint Laurent,0.0
27717,Pascal Judelewicz,0.0
10742,Greg Lucey,0.0
27712,Mandy Gonzalez,0.0
27706,Pablo F. Fenjves,0.0
27701,Sean Wolfington,0.0
27700,Denise Pinckley,0.0
27697,Karin Dor,0.0
27696,Edward Chiodo,0.0
27695,Charles Chiodo,0.0
27693,Garry Jenkins,0.0
27692,James Bowen,0.0
27691,Maria Nation,0.0
27690,Tim John,0.0
27776,Malvika Tiwari,0.0
27777,Parvesh C. Mehra,0.0
10682,Sarah Bird,0.0
27910,Amal Ayouch,0.0
10581,Dave Cole,0.0
10582,Huw Penallt Jones,0.0
10585,Neels van Jaarsveld,0.0
27900,Brian Singbiel,0.0
27899,Tamsin Rawady,0.0
27898,Hank Aaron,0.0
27893,Alex Rivera,0.0
27892,Metztli Adamina,0.0
10589,Joe Purdy,0.0
10591,João Silva,0.0
10592,Greg Marinovich,0.0
27886,Aidan Gould,0.0
27885,Aude Py,0.0
10594,Nancy Savoca,0.0
10598,Jonas Abry,0.0
27909,Tova Ascher,0.0
27911,Jérôme Cohen-Olivar,0.0
10681,Ryan Shiraki,0.0
27912,Dominique Gentil,0.0
27928,Jennifer Abbott,0.0
27927,Sharyn Steele,0.0
27926,Jen Roskind,0.0
27925,David Abbitt,0.0
27924,Rona Lipaz-Michael,0.0
27922,Habib Shadah,0.0
27921,Julien Foure,0.0
10578,Steven Silver,0.0
27919,Suha Arraf,0.0
27918,Assaad Bouab,0.0
10579,Gavin Wilding,0.0
27916,Kenneth Lampl,0.0
27915,Doron Tavory,0.0
27914,Eran Riklis,0.0
27913,Albert Levy,0.0
10599,Anthony Clark,0.0
10600,Bob Comfort,0.0
10602,Tony Mottola,0.0
27875,R.K. Narayan,0.0
10641,Brian Charles Frank,0.0
10642,Johnny Lin,0.0
10653,Drea de Matteo,0.0
10654,Aaron Boyd,0.0
10655,Zoe R. Cassavetes,0.0
27799,Kiran Yadnyopavit,0.0
27798,Medha Manjrekar,0.0
27796,Mrinmayee Deshpande,0.0
27795,Vishwas Joshi,0.0
10658,Francey Grace,0.0
27793,Ajit Parab,0.0
10661,Larry Kennar,0.0
10662,Billy Kent,0.0
10674,Winter Ave Zoli,0.0
27782,Sunil Barve,0.0
10637,Scott Prisand,0.0
27824,Thenappan P.L.,0.0
10633,Richard Klubeck,0.0
10606,Terry Schwartz,0.0
27874,Anwar Hussain,0.0
27873,Leela Chitnis,0.0
27872,Pearl S. Buck,0.0
27871,Vijay Anand,0.0
27870,Dev Anand,0.0
10604,Richard Panebianco,0.0
27842,Pat Tillman,0.0
27830,Ram,0.0
27841,Amudhavan Karuppiah,0.0
27840,Anjali Ameer,0.0
10631,Spencer Susser,0.0
27835,Anjana Krishnakumar,0.0
27834,Sadhana,0.0
27831,Anjali,0.0
10817,Gideon Ponte,0.0
10828,Jennifer Simpson,0.0
28834,Carl Molinder,0.0
27392,Sebastian Argol,0.0
27390,Norman Yarborough,0.0
27389,Phil Sparks,0.0
27388,John Corcoran,0.0
27387,Houston Elmore,0.0
27386,Hart Perry,0.0
27385,Mirra Bank,0.0
27383,Lora Hays,0.0
27382,George Mihalka,0.0
27381,André Link,0.0
27380,Keith Knight,0.0
27379,Paul Kelman,0.0
27378,Lori Hallier,0.0
27377,Neil Affleck,0.0
10964,Stavros Kazantzidis,0.0
10967,Clare Boothe Luce,0.0
27391,Edi Hubschmid,0.0
27393,Kerim Puldi,0.0
27369,Christopher Tyng,0.0
27394,Sean Albertson,0.0
27411,Thomas Godet,0.0
27410,Dany Geys,0.0
27409,Didier De Neck,0.0
27408,Jo De Backer,0.0
10956,Diane English,0.0
27406,Luciano Gloor,0.0
27404,Achala Sachdev,0.0
27403,Simi Garewal,0.0
27402,Manoj Kumar,0.0
27401,Jennie Muskett,0.0
27400,Nadia Parra,0.0
27399,Mark David Keegan,0.0
10957,Al Franken,0.0
27397,Petr Cikhart,0.0
27396,Mark Moran,0.0
10970,Susanna Moore,0.0
10972,Jane Murfin,0.0
10832,Ceri Hughes,0.0
27297,Satyajit Ray,0.0
11008,Finn Taylor,0.0
11010,Sarah Wynter,0.0
11015,Johnny Wow,0.0
11035,Ivan Davis,0.0
11042,Tatiana Kennedy,0.0
11045,Richard O'Brien,0.0
11046,David Parker,0.0
11050,Jim Sharman,0.0
11051,David Simon,0.0
11052,Brian Thomson,0.0
11054,Ann Turner,0.0
11061,Randy Manis,0.0
11064,Lonny Dubrofsky,0.0
11067,Jeff Cowan,0.0
27247,Lucia Zucchetti,0.0
11006,Betsy Stahl,0.0
27298,Rabindranath Tagore,0.0
10976,Nina R. Sadowsky,0.0
27299,Dulal Dutta,0.0
10980,Michael Nuccio,0.0
10984,Melissa Etheridge,0.0
10987,Thomas Wilson Brown,0.0
27339,Vladimir Chukhnov,0.0
27338,Alfred Shnitke,0.0
27320,William Squire,0.0
27319,Michael Scholes,0.0
27318,Christopher Guard,0.0
27317,Jeremy Stuart,0.0
27312,Rik Morden,0.0
27304,Steve Cardenas,0.0
27303,Johnny Yong Bosch,0.0
27302,Karan Ashley,0.0
27301,R.D. Bansal,0.0
27300,Subrata Mitra,0.0
27412,Pascal Lonhay,0.0
27413,Mireille Perrier,0.0
27414,Laurette Vankeerberghen,0.0
27538,Melinda Clarke,0.0
10894,Kevin Anderson,0.0
27524,Robert Gore,0.0
27523,Gary Cohan,0.0
27522,Walker Young,0.0
27521,Brandon Hickman,0.0
27520,Alexis Hanawalt,0.0
27519,Brian Unger,0.0
27518,Alex Campbell,0.0
27517,Michael Blieden,0.0
27516,Paul F. Tompkins,0.0
10908,Elizabeth Lawrence,0.0
27506,Robert Prince,0.0
27505,Joseph Mangine,0.0
27504,George Manasse,0.0
27502,Antony Genn,0.0
27537,James T. Callahan,0.0
27539,Sarah Douglas,0.0
27415,Vince Tempera,0.0
27540,Kent McCord,0.0
10835,Dylan Russell,0.0
10836,Declan Donnellan,0.0
10837,Nick Ormerod,0.0
10846,Stewart Harding,0.0
10847,Lamont Johnson,0.0
27580,Shailesh Verma,0.0
10852,David Preston,0.0
27574,Vijay Galani,0.0
10853,Edith Rey,0.0
27572,Pit Kuhlmann,0.0
27571,O.P. Dutta,0.0
27570,J.P. Dutta,0.0
27564,Ari Posner,0.0
27562,Sean Garrity,0.0
27561,Vik Sahay,0.0
27498,Duncan North,0.0
27497,Ayelet Kaznelson,0.0
27496,John Hines,0.0
27495,Jenniphr Goodman,0.0
10944,Andrew Weiner,0.0
27437,Andy Buckley,0.0
27436,Patrice Lucien Cochet,0.0
10946,Ashley Smith,0.0
27433,Jai Gidwani,0.0
27432,Krishna Vamsi,0.0
10947,Reinhard Denke,0.0
10948,Stacy Mattingly,0.0
10950,Anita Loos,0.0
27421,Paolo Villaggio,0.0
27420,Luciano Salce,0.0
27419,Gigi Reder,0.0
27418,Anna Mazzamauro,0.0
27417,Franco Bixio,0.0
27416,Giuseppe Anatrelli,0.0
10942,Chad Todhunter,0.0
27446,Alex Usborne,0.0
27448,Chris Lighty,0.0
27475,Scott Burkholder,0.0
27494,Greer Goodman,0.0
27493,John Harrington Bland,0.0
10916,Nancy Price,0.0
27478,Jennifer Keohane,0.0
27477,Allison Dunbar,0.0
27476,Liz Coke,0.0
27474,Joe Basile,0.0
10937,Mickey Jones,0.0
10926,Arthur K. Flam,0.0
27470,Muhammad Mehdi Heidarian,0.0
27467,Hamid Amjad,0.0
10930,Richard Brandes,0.0
27462,Reza Mirkarimi,0.0
10932,Diane Doniol-Valcroze,0.0
27929,Harold Crooks,0.0
27930,Thomas Shandel,0.0
27931,Joel Bakan,0.0
10247,Brigham Taylor,0.0
10252,David Gundlach,0.0
28464,Meral Orhonsay,0.0
28458,Yilmaz Güney,0.0
28457,Serif Gören,0.0
10285,Miguel de Echarri,0.0
10301,Danny Lloyd,0.0
10307,Michael Pozen,0.0
10312,Enrico Sannia,0.0
10324,Dan Wool,0.0
10329,Debby Bishop,0.0
28397,Liz Jensen,0.0
28394,Ali Özgentürk,0.0
28392,Chingiz Aitmatov,0.0
28389,Aschlin Ditta,0.0
28388,Ed Blum,0.0
10251,Scott Seeke,0.0
10246,D. Daniel Vujic,0.0
28386,Waldo de los Ríos,0.0
10242,Alfredo Armenteros,0.0
28618,Aytekin Akkaya,0.0
28617,China Anne McClain,0.0
10103,Brian Mulroney,0.0
10111,Michael Blakey,0.0
28571,Brent Stiefel,0.0
28569,Rich Ragsdale,0.0
28568,Lee Kirk,0.0
28567,Mya Stark,0.0
10165,Kelly Bush Novak,0.0
10229,Chris Provenzano,0.0
28502,Norio Osada,0.0
28501,Kazuo Kamimura,0.0
28500,Masaaki Hirao,0.0
28499,Toshiya Fujita,0.0
28498,Miyoko Akaza,0.0
28387,Holly Aird,0.0
28385,Juan José Plans,0.0
10576,William L. Rotko,0.0
28343,Xia Zhang,0.0
10359,Abbe Wool,0.0
28338,Sung-Ki Ahn,0.0
28327,In-ki Ahn,0.0
28326,Yo-han Lee,0.0
28325,Sang-Ho Lee,0.0
28324,Seo-woo Eun,0.0
28323,Jun-seok Kim,0.0
28322,Yong-shik Mun,0.0
28299,Hassan Agha Karimi,0.0
28298,Ali Reza Zarrindast,0.0
28297,Monoochehr Ahankhah,0.0
28296,Mehrdad Ahankhah,0.0
28295,Mahrokh Ahankhah,0.0
28294,Abolfazl Ahankhah,0.0
28293,Davood Amiri,0.0
10353,Stewart Schill,0.0
10343,Dennis McIntyre,0.0
28384,Miguel Narros,0.0
10337,Carla Fry,0.0
28383,Narciso Ibáñez Serrador,0.0
28382,Antonio Iranzo,0.0
28381,Toby Bowman,0.0
28380,Michael G. Bartlett,0.0
28379,Victoria Summer,0.0
28378,Kevin Gates,0.0
28377,George Carpenter,0.0
28376,Stephen Hoper,0.0
28375,Juliet Forester,0.0
28374,Scott Ainslie,0.0
28373,João Moreira Salles,0.0
28372,Sérgio Machado,0.0
28371,Ismail Kadare,0.0
28370,Karim Aïnouz,0.0
28363,Jared Hedges,0.0
28619,Necla Fide,0.0
28621,Çetin Inanç,0.0
28622,Mehmet Karahafiz,0.0
28800,Yelena Mikhajlova,0.0
28797,Aleksey Batalov,0.0
28796,Vera Alentova,0.0
28787,Suren Shakhbazyan,0.0
28784,Sayat Nova,0.0
28783,Tigran Mansuryan,0.0
28782,Gogi Gegechkori,0.0
28781,Vilen Galstyan,0.0
28780,Melkon Alekyan,0.0
9984,Nick Leeson,0.0
28754,Scott Murphy,0.0
28753,Steven Melching,0.0
28752,Jack Magner,0.0
28751,Hans Holzer,0.0
28750,Stephen R. Greenwald,0.0
28749,Webster Batista,0.0
28798,Valentin Chernykh,0.0
28801,Irina Muravyova,0.0
28623,Hüseyin Peyda,0.0
28802,Sergey Nikitin,0.0
28833,John Nordling,0.0
9955,Yves Beneyton,0.0
28817,Sasha Alexander,0.0
28816,Kluun,0.0
28815,Gert Embrechts,0.0
28814,Mischa Alexander,0.0
28813,Emmett Malloy,0.0
28812,Brendan Malloy,0.0
28810,Flex Alexander,0.0
28809,Thomas Mimms,0.0
28808,Ryan Homchick,0.0
28807,Molly Stanton,0.0
28806,Raquel Alessi,0.0
28804,Igor Slabnevich,0.0
28803,Raisa Ryazanova,0.0
28748,Damián García,0.0
28746,María Rojo,0.0
9994,Paul Raphael,0.0
10006,Edward Whitley,0.0
28692,Isabelle Giami,0.0
10041,Brendan Kerkvliet,0.0
28671,Feo Aladag,0.0
28667,Züli Aladag,0.0
28653,Ozan Bayrasa,0.0
10052,Sam Cardon,0.0
10062,Daryn Tufts,0.0
10065,Rick McFarland,0.0
10066,Benji Smith,0.0
28633,Gülin Tokat,0.0
28631,Rebekka Haas,0.0
28630,Rafet El Roman,0.0
28627,Cemil Cetin,0.0
28625,Necdet Tok,0.0
28624,Füsun Uçar,0.0
28693,Isabelle Spade,0.0
28694,Jean Teulé,0.0
28695,Gilles Podesta,0.0
28723,Dick Fisher,0.0
28730,Alain Robbe-Grillet,0.0
28729,Alain Resnais,0.0
28728,Sacha Pitoëff,0.0
28727,Raymond Froment,0.0
28726,Pierre Courau,0.0
28724,Giorgio Albertazzi,0.0
28722,Seamus Egan,0.0
28696,Emmanuel Montamat,0.0
28721,Shari Albert,0.0
28719,Damir Ibrahimovich,0.0
28718,Enes Zlatar,0.0
28717,Bruno Wagner,0.0
28713,Noëlle Penraat,0.0
28712,Evan Albam,0.0
28292,Heidar Sajedi,0.0
28291,Rambod Javan,0.0
28289,Ali Sartipi,0.0
28063,Soojin Chung,0.0
28061,Gioia Marchese,0.0
28060,Elena Schuber,0.0
28059,Roy Abramsohn,0.0
10502,Pascal Trottier,0.0
28057,Klaus Biesenbach,0.0
28055,David Balliano,0.0
28054,Jim Hession,0.0
28053,Matthew Akers,0.0
28052,Ulay,0.0
28051,Jeff Dupre,0.0
28050,Maro Chermayeff,0.0
28049,Marina Abramovic,0.0
